<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20140220,104100,1.3741,1.3742,1.3741,1.3742,4
EURUSD,20140220,104200,1.3742,1.3742,1.3742,1.3742,4
EURUSD,20140220,104300,1.3742,1.3742,1.3742,1.3742,4
EURUSD,20140220,104400,1.3741,1.3741,1.3741,1.3741,4
EURUSD,20140220,104500,1.3741,1.3741,1.3741,1.3741,4
EURUSD,20140220,104600,1.3742,1.3742,1.3742,1.3742,4
EURUSD,20140220,104700,1.3742,1.3744,1.3742,1.3744,4
EURUSD,20140220,104800,1.3744,1.3744,1.3744,1.3744,4
EURUSD,20140220,104900,1.3745,1.3745,1.3745,1.3745,4
EURUSD,20140220,105000,1.3745,1.3745,1.3745,1.3745,4
EURUSD,20140220,105100,1.3745,1.3745,1.3744,1.3744,4
EURUSD,20140220,105200,1.3744,1.3745,1.3744,1.3745,4
EURUSD,20140220,105300,1.3745,1.3746,1.3745,1.3746,4
EURUSD,20140220,105400,1.3747,1.3750,1.3747,1.3748,4
EURUSD,20140220,105500,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,105600,1.3748,1.3749,1.3747,1.3748,4
EURUSD,20140220,105700,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,105800,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,105900,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,110000,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,110100,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,110200,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,110300,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,110400,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,110500,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,110600,1.3748,1.3751,1.3748,1.3751,4
EURUSD,20140220,110700,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140220,110800,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140220,110900,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140220,111000,1.3751,1.3753,1.3751,1.3753,4
EURUSD,20140220,111100,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,111200,1.3753,1.3754,1.3752,1.3754,4
EURUSD,20140220,111300,1.3753,1.3754,1.3752,1.3753,4
EURUSD,20140220,111400,1.3753,1.3755,1.3753,1.3755,4
EURUSD,20140220,111500,1.3754,1.3754,1.3752,1.3752,4
EURUSD,20140220,111600,1.3753,1.3753,1.3752,1.3753,4
EURUSD,20140220,111700,1.3752,1.3754,1.3752,1.3754,4
EURUSD,20140220,111800,1.3755,1.3755,1.3754,1.3754,4
EURUSD,20140220,111900,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140220,112000,1.3756,1.3756,1.3754,1.3754,4
EURUSD,20140220,112100,1.3755,1.3756,1.3755,1.3755,4
EURUSD,20140220,112200,1.3755,1.3756,1.3755,1.3755,4
EURUSD,20140220,112300,1.3755,1.3755,1.3753,1.3754,4
EURUSD,20140220,112400,1.3754,1.3755,1.3753,1.3754,4
EURUSD,20140220,112500,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,112600,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,112700,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,112800,1.3755,1.3755,1.3754,1.3754,4
EURUSD,20140220,112900,1.3754,1.3754,1.3752,1.3752,4
EURUSD,20140220,113000,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,113100,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,113200,1.3751,1.3752,1.3751,1.3751,4
EURUSD,20140220,113300,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,113400,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,113500,1.3752,1.3754,1.3752,1.3754,4
EURUSD,20140220,113600,1.3754,1.3754,1.3751,1.3751,4
EURUSD,20140220,113700,1.3751,1.3752,1.3751,1.3752,4
EURUSD,20140220,113800,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,113900,1.3750,1.3752,1.3750,1.3752,4
EURUSD,20140220,114000,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,114100,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140220,114200,1.3751,1.3751,1.3750,1.3751,4
EURUSD,20140220,114300,1.3750,1.3751,1.3750,1.3750,4
EURUSD,20140220,114400,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140220,114500,1.3750,1.3750,1.3749,1.3749,4
EURUSD,20140220,114600,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,114700,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,114800,1.3750,1.3750,1.3749,1.3749,4
EURUSD,20140220,114900,1.3749,1.3750,1.3749,1.3749,4
EURUSD,20140220,115000,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,115100,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140220,115200,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,115300,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,115400,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140220,115500,1.3751,1.3751,1.3750,1.3750,4
EURUSD,20140220,115600,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,115700,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,115800,1.3752,1.3752,1.3751,1.3752,4
EURUSD,20140220,115900,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140220,120000,1.3751,1.3752,1.3751,1.3752,4
EURUSD,20140220,120100,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,120200,1.3752,1.3753,1.3752,1.3752,4
EURUSD,20140220,120300,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,120400,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140220,120500,1.3751,1.3752,1.3751,1.3752,4
EURUSD,20140220,120600,1.3752,1.3752,1.3751,1.3752,4
EURUSD,20140220,120700,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,120800,1.3752,1.3752,1.3749,1.3750,4
EURUSD,20140220,120900,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,121000,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140220,121100,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,121200,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,121300,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,121400,1.3750,1.3750,1.3749,1.3749,4
EURUSD,20140220,121500,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,121600,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,121700,1.3750,1.3751,1.3750,1.3750,4
EURUSD,20140220,121800,1.3751,1.3751,1.3750,1.3750,4
EURUSD,20140220,121900,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,122000,1.3750,1.3750,1.3749,1.3749,4
EURUSD,20140220,122100,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,122200,1.3750,1.3751,1.3750,1.3750,4
EURUSD,20140220,122300,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,122400,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,122500,1.3750,1.3751,1.3750,1.3750,4
EURUSD,20140220,122600,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,122700,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,122800,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,122900,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,123000,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,123100,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,123200,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,123300,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,123400,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140220,123500,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,123600,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,123700,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140220,123800,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,123900,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,124000,1.3751,1.3752,1.3751,1.3752,4
EURUSD,20140220,124100,1.3752,1.3753,1.3752,1.3753,4
EURUSD,20140220,124200,1.3753,1.3753,1.3752,1.3753,4
EURUSD,20140220,124300,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,124400,1.3752,1.3753,1.3752,1.3753,4
EURUSD,20140220,124500,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,124600,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,124700,1.3752,1.3752,1.3751,1.3752,4
EURUSD,20140220,124800,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,124900,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,125000,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,125100,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140220,125200,1.3751,1.3752,1.3751,1.3752,4
EURUSD,20140220,125300,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,125400,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,125500,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,125600,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,125700,1.3752,1.3753,1.3752,1.3753,4
EURUSD,20140220,125800,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,125900,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,130000,1.3753,1.3754,1.3752,1.3754,4
EURUSD,20140220,130100,1.3754,1.3754,1.3753,1.3753,4
EURUSD,20140220,130200,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,130300,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,130400,1.3752,1.3753,1.3752,1.3753,4
EURUSD,20140220,130500,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,130600,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,130700,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,130800,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,130900,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,131000,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,131100,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,131200,1.3753,1.3754,1.3753,1.3754,4
EURUSD,20140220,131300,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,131400,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,131500,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,131600,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,131700,1.3754,1.3754,1.3753,1.3753,4
EURUSD,20140220,131800,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,131900,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,132000,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140220,132100,1.3751,1.3752,1.3751,1.3752,4
EURUSD,20140220,132200,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,132300,1.3752,1.3753,1.3752,1.3753,4
EURUSD,20140220,132400,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,132500,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,132600,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,132700,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,132800,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,132900,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,133000,1.3751,1.3751,1.3749,1.3749,4
EURUSD,20140220,133100,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,133200,1.3749,1.3749,1.3748,1.3748,4
EURUSD,20140220,133300,1.3748,1.3749,1.3748,1.3749,4
EURUSD,20140220,133400,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,133500,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,133600,1.3749,1.3749,1.3748,1.3748,4
EURUSD,20140220,133700,1.3747,1.3747,1.3747,1.3747,4
EURUSD,20140220,133800,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,133900,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,134000,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,134100,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,134200,1.3748,1.3749,1.3748,1.3749,4
EURUSD,20140220,134300,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140220,134400,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140220,134500,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140220,134600,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,134700,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,134800,1.3751,1.3751,1.3749,1.3750,4
EURUSD,20140220,134900,1.3751,1.3751,1.3750,1.3751,4
EURUSD,20140220,135000,1.3751,1.3751,1.3750,1.3750,4
EURUSD,20140220,135100,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,135200,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,135300,1.3750,1.3750,1.3749,1.3750,4
EURUSD,20140220,135400,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,135500,1.3749,1.3749,1.3748,1.3749,4
EURUSD,20140220,135600,1.3750,1.3750,1.3749,1.3750,4
EURUSD,20140220,135700,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,135800,1.3750,1.3750,1.3749,1.3750,4
EURUSD,20140220,135900,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,140000,1.3750,1.3752,1.3750,1.3752,4
EURUSD,20140220,140100,1.3753,1.3753,1.3751,1.3751,4
EURUSD,20140220,140200,1.3752,1.3753,1.3751,1.3752,4
EURUSD,20140220,140300,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,140400,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,140500,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140220,140600,1.3751,1.3755,1.3751,1.3755,4
EURUSD,20140220,140700,1.3755,1.3755,1.3753,1.3753,4
EURUSD,20140220,140800,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,140900,1.3754,1.3757,1.3754,1.3757,4
EURUSD,20140220,141000,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140220,141100,1.3756,1.3757,1.3756,1.3756,4
EURUSD,20140220,141200,1.3756,1.3756,1.3756,1.3756,4
EURUSD,20140220,141300,1.3756,1.3756,1.3756,1.3756,4
EURUSD,20140220,141400,1.3755,1.3755,1.3755,1.3755,4
EURUSD,20140220,141500,1.3756,1.3756,1.3755,1.3755,4
EURUSD,20140220,141600,1.3755,1.3756,1.3755,1.3755,4
EURUSD,20140220,141700,1.3756,1.3756,1.3755,1.3755,4
EURUSD,20140220,141800,1.3755,1.3756,1.3755,1.3756,4
EURUSD,20140220,141900,1.3757,1.3760,1.3757,1.3759,4
EURUSD,20140220,142000,1.3759,1.3760,1.3759,1.3760,4
EURUSD,20140220,142100,1.3760,1.3760,1.3759,1.3760,4
EURUSD,20140220,142200,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140220,142300,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140220,142400,1.3759,1.3759,1.3758,1.3758,4
EURUSD,20140220,142500,1.3758,1.3759,1.3758,1.3759,4
EURUSD,20140220,142600,1.3758,1.3761,1.3758,1.3761,4
EURUSD,20140220,142700,1.3760,1.3761,1.3759,1.3759,4
EURUSD,20140220,142800,1.3760,1.3760,1.3759,1.3759,4
EURUSD,20140220,142900,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140220,143000,1.3759,1.3759,1.3758,1.3759,4
EURUSD,20140220,143100,1.3758,1.3759,1.3758,1.3759,4
EURUSD,20140220,143200,1.3759,1.3759,1.3758,1.3759,4
EURUSD,20140220,143300,1.3759,1.3759,1.3758,1.3758,4
EURUSD,20140220,143400,1.3758,1.3758,1.3757,1.3757,4
EURUSD,20140220,143500,1.3757,1.3757,1.3756,1.3757,4
EURUSD,20140220,143600,1.3756,1.3756,1.3755,1.3756,4
EURUSD,20140220,143700,1.3756,1.3756,1.3755,1.3755,4
EURUSD,20140220,143800,1.3756,1.3756,1.3755,1.3756,4
EURUSD,20140220,143900,1.3755,1.3755,1.3755,1.3755,4
EURUSD,20140220,144000,1.3755,1.3755,1.3755,1.3755,4
EURUSD,20140220,144100,1.3755,1.3756,1.3755,1.3756,4
EURUSD,20140220,144200,1.3756,1.3756,1.3755,1.3755,4
EURUSD,20140220,144300,1.3755,1.3756,1.3755,1.3756,4
EURUSD,20140220,144400,1.3756,1.3756,1.3756,1.3756,4
EURUSD,20140220,144500,1.3755,1.3755,1.3755,1.3755,4
EURUSD,20140220,144600,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,144700,1.3754,1.3755,1.3754,1.3754,4
EURUSD,20140220,144800,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,144900,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,145000,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140220,145100,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140220,145200,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140220,145300,1.3754,1.3754,1.3753,1.3754,4
EURUSD,20140220,145400,1.3753,1.3754,1.3753,1.3754,4
EURUSD,20140220,145500,1.3754,1.3754,1.3753,1.3753,4
EURUSD,20140220,145600,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140220,145700,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,145800,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140220,145900,1.3751,1.3753,1.3751,1.3753,4
EURUSD,20140220,150000,1.3754,1.3754,1.3749,1.3749,4
EURUSD,20140220,150100,1.3749,1.3750,1.3748,1.3748,4
EURUSD,20140220,150200,1.3748,1.3749,1.3748,1.3749,4
EURUSD,20140220,150300,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140220,150400,1.3751,1.3751,1.3750,1.3750,4
EURUSD,20140220,150500,1.3749,1.3749,1.3747,1.3747,4
EURUSD,20140220,150600,1.3748,1.3748,1.3746,1.3746,4
EURUSD,20140220,150700,1.3747,1.3751,1.3747,1.3750,4
EURUSD,20140220,150800,1.3750,1.3750,1.3748,1.3748,4
EURUSD,20140220,150900,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,151000,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,151100,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140220,151200,1.3750,1.3752,1.3750,1.3752,4
EURUSD,20140220,151300,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140220,151400,1.3751,1.3751,1.3749,1.3749,4
EURUSD,20140220,151500,1.3748,1.3748,1.3745,1.3745,4
EURUSD,20140220,151600,1.3746,1.3749,1.3746,1.3748,4
EURUSD,20140220,151700,1.3747,1.3748,1.3747,1.3748,4
EURUSD,20140220,151800,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,151900,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140220,152000,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,152100,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,152200,1.3748,1.3748,1.3747,1.3748,4
EURUSD,20140220,152300,1.3748,1.3748,1.3747,1.3747,4
EURUSD,20140220,152400,1.3747,1.3749,1.3747,1.3748,4
EURUSD,20140220,152500,1.3748,1.3749,1.3748,1.3748,4
EURUSD,20140220,152600,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140220,152700,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140220,152800,1.3750,1.3750,1.3750,1.3750,4
EURUSD,20140220,152900,1.3750,1.3750,1.3749,1.3749,4
EURUSD,20140220,153000,1.3749,1.3749,1.3748,1.3748,4
EURUSD,20140220,153100,1.3748,1.3748,1.3747,1.3748,4
EURUSD,20140220,153200,1.3748,1.3748,1.3748,1.3748,4
EURUSD,20140220,153300,1.3748,1.3749,1.3748,1.3749,4
EURUSD,20140220,153400,1.3750,1.3750,1.3749,1.3750,4
EURUSD,20140220,153500,1.3750,1.3751,1.3750,1.3750,4
EURUSD,20140220,153600,1.3749,1.3750,1.3746,1.3746,4
EURUSD,20140220,153700,1.3745,1.3745,1.3739,1.3741,4
EURUSD,20140220,153800,1.3740,1.3740,1.3738,1.3740,4
EURUSD,20140220,153900,1.3739,1.3741,1.3739,1.3740,4
EURUSD,20140220,154000,1.3741,1.3741,1.3740,1.3740,4
EURUSD,20140220,154100,1.3740,1.3740,1.3734,1.3736,4
EURUSD,20140220,154200,1.3735,1.3736,1.3734,1.3736,4
EURUSD,20140220,154300,1.3737,1.3737,1.3734,1.3734,4
EURUSD,20140220,154400,1.3733,1.3734,1.3732,1.3733,4
EURUSD,20140220,154500,1.3733,1.3733,1.3733,1.3733,4
EURUSD,20140220,154600,1.3732,1.3732,1.3727,1.3730,4
EURUSD,20140220,154700,1.3731,1.3732,1.3730,1.3732,4
EURUSD,20140220,154800,1.3731,1.3732,1.3731,1.3732,4
EURUSD,20140220,154900,1.3732,1.3733,1.3732,1.3732,4
EURUSD,20140220,155000,1.3732,1.3733,1.3732,1.3733,4
EURUSD,20140220,155100,1.3734,1.3734,1.3734,1.3734,4
EURUSD,20140220,155200,1.3733,1.3734,1.3733,1.3734,4
EURUSD,20140220,155300,1.3734,1.3735,1.3734,1.3735,4
EURUSD,20140220,155400,1.3735,1.3736,1.3734,1.3734,4
EURUSD,20140220,155500,1.3735,1.3735,1.3733,1.3733,4
EURUSD,20140220,155600,1.3732,1.3733,1.3731,1.3731,4
EURUSD,20140220,155700,1.3731,1.3732,1.3731,1.3732,4
EURUSD,20140220,155800,1.3732,1.3732,1.3729,1.3730,4
EURUSD,20140220,155900,1.3729,1.3729,1.3708,1.3710,4
EURUSD,20140220,160000,1.3709,1.3715,1.3707,1.3714,4
EURUSD,20140220,160100,1.3713,1.3713,1.3708,1.3710,4
EURUSD,20140220,160200,1.3711,1.3714,1.3710,1.3714,4
EURUSD,20140220,160300,1.3713,1.3715,1.3713,1.3715,4
EURUSD,20140220,160400,1.3714,1.3715,1.3713,1.3715,4
EURUSD,20140220,160500,1.3714,1.3714,1.3711,1.3711,4
EURUSD,20140220,160600,1.3710,1.3710,1.3704,1.3707,4
EURUSD,20140220,160700,1.3708,1.3710,1.3706,1.3710,4
EURUSD,20140220,160800,1.3711,1.3712,1.3711,1.3712,4
EURUSD,20140220,160900,1.3711,1.3713,1.3711,1.3713,4
EURUSD,20140220,161000,1.3712,1.3712,1.3710,1.3711,4
EURUSD,20140220,161100,1.3712,1.3713,1.3711,1.3713,4
EURUSD,20140220,161200,1.3712,1.3712,1.3710,1.3710,4
EURUSD,20140220,161300,1.3709,1.3710,1.3708,1.3710,4
EURUSD,20140220,161400,1.3710,1.3710,1.3707,1.3708,4
EURUSD,20140220,161500,1.3708,1.3709,1.3707,1.3707,4
EURUSD,20140220,161600,1.3706,1.3707,1.3704,1.3705,4
EURUSD,20140220,161700,1.3706,1.3706,1.3703,1.3703,4
EURUSD,20140220,161800,1.3704,1.3705,1.3701,1.3701,4
EURUSD,20140220,161900,1.3702,1.3704,1.3701,1.3701,4
EURUSD,20140220,162000,1.3700,1.3701,1.3699,1.3701,4
EURUSD,20140220,162100,1.3701,1.3701,1.3699,1.3701,4
EURUSD,20140220,162200,1.3700,1.3703,1.3700,1.3702,4
EURUSD,20140220,162300,1.3703,1.3703,1.3699,1.3699,4
EURUSD,20140220,162400,1.3699,1.3702,1.3698,1.3701,4
EURUSD,20140220,162500,1.3702,1.3703,1.3701,1.3702,4
EURUSD,20140220,162600,1.3703,1.3704,1.3702,1.3703,4
EURUSD,20140220,162700,1.3703,1.3704,1.3703,1.3704,4
EURUSD,20140220,162800,1.3705,1.3705,1.3703,1.3703,4
EURUSD,20140220,162900,1.3702,1.3702,1.3685,1.3694,4
EURUSD,20140220,163000,1.3693,1.3701,1.3693,1.3700,4
EURUSD,20140220,163100,1.3699,1.3699,1.3693,1.3694,4
EURUSD,20140220,163200,1.3693,1.3698,1.3693,1.3697,4
EURUSD,20140220,163300,1.3698,1.3699,1.3696,1.3699,4
EURUSD,20140220,163400,1.3698,1.3701,1.3697,1.3701,4
EURUSD,20140220,163500,1.3700,1.3702,1.3699,1.3702,4
EURUSD,20140220,163600,1.3703,1.3705,1.3702,1.3703,4
EURUSD,20140220,163700,1.3702,1.3705,1.3702,1.3705,4
EURUSD,20140220,163800,1.3704,1.3705,1.3704,1.3705,4
EURUSD,20140220,163900,1.3705,1.3705,1.3704,1.3705,4
EURUSD,20140220,164000,1.3704,1.3705,1.3704,1.3704,4
EURUSD,20140220,164100,1.3703,1.3703,1.3703,1.3703,4
EURUSD,20140220,164200,1.3703,1.3704,1.3703,1.3703,4
EURUSD,20140220,164300,1.3704,1.3705,1.3704,1.3705,4
EURUSD,20140220,164400,1.3706,1.3707,1.3705,1.3706,4
EURUSD,20140220,164500,1.3706,1.3707,1.3706,1.3707,4
EURUSD,20140220,164600,1.3707,1.3707,1.3706,1.3706,4
EURUSD,20140220,164700,1.3706,1.3706,1.3704,1.3704,4
EURUSD,20140220,164800,1.3703,1.3703,1.3703,1.3703,4
EURUSD,20140220,164900,1.3703,1.3704,1.3703,1.3703,4
EURUSD,20140220,165000,1.3704,1.3704,1.3703,1.3704,4
EURUSD,20140220,165100,1.3704,1.3705,1.3702,1.3705,4
EURUSD,20140220,165200,1.3706,1.3706,1.3701,1.3701,4
EURUSD,20140220,165300,1.3700,1.3703,1.3700,1.3703,4
EURUSD,20140220,165400,1.3702,1.3702,1.3700,1.3700,4
EURUSD,20140220,165500,1.3699,1.3699,1.3698,1.3699,4
EURUSD,20140220,165600,1.3699,1.3699,1.3699,1.3699,4
EURUSD,20140220,165700,1.3698,1.3699,1.3698,1.3698,4
EURUSD,20140220,165800,1.3699,1.3700,1.3699,1.3700,4
EURUSD,20140220,165900,1.3699,1.3699,1.3696,1.3696,4
EURUSD,20140220,170000,1.3695,1.3696,1.3695,1.3696,4
EURUSD,20140220,170100,1.3695,1.3695,1.3693,1.3693,4
EURUSD,20140220,170200,1.3693,1.3695,1.3693,1.3695,4
EURUSD,20140220,170300,1.3696,1.3701,1.3696,1.3701,4
EURUSD,20140220,170400,1.3700,1.3701,1.3700,1.3701,4
EURUSD,20140220,170500,1.3701,1.3702,1.3697,1.3697,4
EURUSD,20140220,170600,1.3696,1.3696,1.3695,1.3696,4
EURUSD,20140220,170700,1.3695,1.3697,1.3695,1.3697,4
EURUSD,20140220,170800,1.3697,1.3699,1.3697,1.3699,4
EURUSD,20140220,170900,1.3699,1.3699,1.3697,1.3698,4
EURUSD,20140220,171000,1.3697,1.3698,1.3697,1.3698,4
EURUSD,20140220,171100,1.3699,1.3700,1.3698,1.3699,4
EURUSD,20140220,171200,1.3698,1.3699,1.3697,1.3697,4
EURUSD,20140220,171300,1.3697,1.3697,1.3696,1.3697,4
EURUSD,20140220,171400,1.3697,1.3697,1.3695,1.3695,4
EURUSD,20140220,171500,1.3696,1.3696,1.3694,1.3694,4
EURUSD,20140220,171600,1.3694,1.3694,1.3694,1.3694,4
EURUSD,20140220,171700,1.3694,1.3695,1.3694,1.3695,4
EURUSD,20140220,171800,1.3695,1.3697,1.3695,1.3697,4
